event_id,recall_number,classification,status,year,term_init_duration,duration (month),problem type
65578,F-1714-2013,Class I,Terminated,2013,460,16,listeria
65578,F-1713-2013,Class I,Terminated,2013,460,16,listeria
65643,F-1759-2013,Class I,Terminated,2013,114,4,allergen/undeclared
65645,F-1834-2013,Class I,Terminated,2013,460,16,listeria
65648,F-1809-2013,Class I,Terminated,2013,607,21,listeria
65648,F-1810-2013,Class I,Terminated,2013,607,21,listeria
65687,F-1731-2013,Class I,Terminated,2013,137,5,salmonella
65687,F-1730-2013,Class I,Terminated,2013,137,5,salmonella
65705,F-1793-2013,Class I,Terminated,2013,63,3,salmonella
65720,F-1744-2013,Class I,Terminated,2013,18,1,salmonella
65736,F-1770-2013,Class I,Terminated,2013,79,3,listeria
65736,F-1777-2013,Class I,Terminated,2013,79,3,listeria
65736,F-1772-2013,Class I,Terminated,2013,79,3,listeria
65736,F-1771-2013,Class I,Terminated,2013,79,3,listeria
65736,F-1776-2013,Class I,Terminated,2013,79,3,listeria
65768,F-1769-2013,Class I,Terminated,2013,44,2,listeria
65794,F-1806-2013,Class I,Terminated,2013,586,20,listeria
65808,F-1807-2013,Class I,Terminated,2013,211,8,listeria
65814,F-1783-2013,Class I,Terminated,2013,263,9,salmonella
65860,F-1795-2013,Class I,Terminated,2013,460,16,salmonella
65906,F-1865-2013,Class I,Terminated,2013,573,20,listeria
66001,F-1857-2013,Class I,Terminated,2013,19,1,allergen/undeclared
66023,F-1852-2013,Class I,Terminated,2013,153,6,listeria
66053,F-0001-2014,Class I,Terminated,2013,372,13,allergen/undeclared
66081,F-1889-2013,Class I,Terminated,2013,176,6,allergen/undeclared
66081,F-1887-2013,Class I,Terminated,2013,176,6,allergen/undeclared
66081,F-1888-2013,Class I,Terminated,2013,176,6,allergen/undeclared
66142,F-1885-2013,Class I,Terminated,2013,172,6,allergen/undeclared
66142,F-1886-2013,Class I,Terminated,2013,172,6,allergen/undeclared
66167,F-1911-2013,Class I,Terminated,2013,929,27,listeria
66262,F-1902-2013,Class I,Terminated,2013,126,5,allergen/undeclared
66265,F-0086-2014,Class I,Terminated,2013,228,8,allergen/undeclared
66319,F-1946-2013,Class I,Terminated,2013,366,13,allergen/undeclared
66320,F-0085-2014,Class I,Terminated,2013,314,11,allergen/undeclared
66324,F-0002-2014,Class I,Terminated,2013,28,1,allergen/undeclared
66426,F-0102-2014,Class I,Terminated,2013,748,25,allergen/undeclared
66452,F-0729-2014,Class I,Terminated,2013,319,11,allergen/undeclared
66453,F-0084-2014,Class I,Terminated,2013,22,1,salmonella
66575,F-0409-2014,Class I,Terminated,2013,874,27,listeria
66575,F-0412-2014,Class I,Terminated,2013,874,27,listeria
66575,F-0410-2014,Class I,Terminated,2013,874,27,listeria
66579,F-0121-2014,Class I,Terminated,2013,915,27,allergen/undeclared
66623,F-0428-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0438-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0424-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0449-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0448-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0419-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0425-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0452-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0466-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0416-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0470-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0439-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0464-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0455-201,Class I,Terminated,2013,144,5,listeria
66623,F-0430-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0451-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0440-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0447-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0443-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0414-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0418-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0454-2914,Class I,Terminated,2013,144,5,listeria
66623,F-0436-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0423-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0429-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0445-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0477-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0474-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0444-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0475-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0433-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0427-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0417-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0463-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0421-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0472-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0422-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0456-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0420-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0459-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0437-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0458-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0415-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0473-2014,Class I,Terminated,2013,144,5,listeria
66623,F-0441-2014,Class I,Terminated,2013,144,5,listeria
66677,F-0512-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0602-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0656-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0650-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0645-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0686-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0616-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0572-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0654-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0634-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0493-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0626-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0679-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0576-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0544-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0672-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0559-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0484-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0549-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0585-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0596-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0620-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0530-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0598-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0478-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0511-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0541-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0609-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0494-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0629-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0657-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0599-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0482-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0528-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0593-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0507-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0638-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0540-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0483-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0624-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0595-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0527-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0688-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0583-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0603-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0608-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0566-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0560-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0573-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0613-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0556-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0643-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0607-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0553-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0618-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0564-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0670-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0509-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0689-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0639-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0666-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0600-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0554-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0505-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0558-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0653-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0522-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0605-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0519-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0580-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0563-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0537-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0648-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0615-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0664-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0660-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0594-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0592-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0575-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0490-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0641-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0628-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0612-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0542-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0651-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0640-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0586-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0543-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0538-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0571-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0498-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0539-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0518-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0646-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0662-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0503-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0481-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0597-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0514-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0521-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0636-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0485-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0635-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0671-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0584-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0611-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0534-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0492-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0568-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0647-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0581-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0649-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0499-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0479-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0516-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0631-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0548-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0578-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0502-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0591-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0621-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0667-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0601-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0504-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0570-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0590-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0562-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0587-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0644-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0579-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0531-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0619-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0589-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0632-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0515-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0491-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0637-2014,Class I,Terminated,2013,134,5,listeria
66677,F-0622-2014,Class I,Terminated,2013,134,5,listeria
66697,F-0183-2014,Class I,Terminated,2013,243,9,allergen/undeclared
66719,F-0829-2014,Class I,Terminated,2013,167,6,listeria
66819,F-0991-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1037-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0912-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1056-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1004-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1078-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1095-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0999-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0994-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0887-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0982-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0976-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0938-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1099-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0993-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1007-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0922-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0983-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0997-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0882-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0921-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0874-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1013-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1076-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0928-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1074-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1064-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0930-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1018-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0916-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0884-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0935-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1019-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1061-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0845-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1088-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0952-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0989-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0892-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0967-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1028-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1062-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1041-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0854-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1084-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0970-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1097-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0911-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1052-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1020-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1077-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0857-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1021-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1046-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0848-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1085-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0885-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1069-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1000-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1063-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0968-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0981-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0925-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1039-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0931-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1054-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0924-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1027-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0966-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0975-2014,Class I,Terminated,2013,721,25,listeria
66819,F1059-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1016-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1065-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1023-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0954-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1058-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1089-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1006-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0963-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1035-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0902-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0933-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0871-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0900-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0920-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0929-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0955-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1022-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0996-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0860-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0863-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0927-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0932-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1005-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0859-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1012-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1079-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0878-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1047-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0960-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1014-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1060-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0877-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0937-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0846-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0995-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0917-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0918-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1093-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0897-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0941-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1075-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0958-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1015-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1098-2014,Class I,Terminated,2013,721,25,listeria
66819,F0926-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0909-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0896-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0861-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0894-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0965-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0984-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0870-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1053-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1042-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1086-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1090-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0852-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0936-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1010-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0876-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1067-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0969-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0891-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1082-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0905-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1045-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0979-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1080-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0942-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0957-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0866-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1026-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0961-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0910-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0962-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0850-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0956-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0903-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1057-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1044-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0908-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0974-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0990-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1001-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1050-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1081-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1038-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1017-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0901-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0879-2014,Class I,Terminated,2013,721,25,listeria
66819,F-1071-2014,Class I,Terminated,2013,721,25,listeria
66819,F-0940-2014,Class I,Terminated,2013,721,25,listeria
66831,F-0721-2014,Class I,Terminated,2013,121,5,allergen/undeclared
66871,F-0706-2014,Class I,Terminated,2013,148,5,listeria
66871,F-0705-2014,Class I,Terminated,2013,148,5,listeria
66887,F-0830-2014,Class I,Terminated,2013,872,27,allergen/undeclared
66960,F-1437-2014,Class I,Terminated,2013,320,11,salmonella
66984,F-0827-2014,Class I,Terminated,2013,154,6,allergen/undeclared
67070,F-0510-2015,Class I,Terminated,2013,342,12,allergen/undeclared
67077,F-1403-2014,Class I,Terminated,2013,152,6,allergen/undeclared
67086,F-0716-2015,Class I,Terminated,2013,364,13,allergen/undeclared
67127,F-1404-2014,Class I,Terminated,2013,769,26,allergen/undeclared
67197,F-1417-2014,Class I,Terminated,2013,441,15,listeria
67198,F-1542-2014,Class I,Terminated,2013,252,9,salmonella
67198,F-1544-2014,Class I,Terminated,2013,252,9,salmonella
67198,F-1545-2014,Class I,Terminated,2013,252,9,salmonella
67198,F-1546-2014,Class I,Terminated,2013,252,9,salmonella
67198,F-1543-2014,Class I,Terminated,2013,252,9,salmonella
67216,F-1616-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1618-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1613-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1612-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1614-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1615-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67216,F-1611-2014,Class I,Terminated,2014,130,5,allergen/undeclared
67239,F-1466-2014,Class I,Terminated,2013,820,27,salmonella
67256,F-1655-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1657-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1663-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1658-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1654-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1665-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67256,F-1653-2014,Class I,Terminated,2014,376,13,allergen/undeclared
67268,F-1645-2014,Class I,Terminated,2014,124,5,allergen/undeclared
67277,F-1452-2014,Class I,Terminated,2014,719,24,allergen/undeclared
67294,F-1535-2014,Class I,Terminated,2014,39,2,allergen/undeclared
67297,F-1487-2014,Class I,Terminated,2014,52,2,allergen/undeclared
67297,F-1486-2014,Class I,Terminated,2014,52,2,allergen/undeclared
67299,F-1595-2014,Class I,Terminated,2014,98,4,allergen/undeclared
67299,F-1594-2014,Class I,Terminated,2014,98,4,allergen/undeclared
67299,F-1599-2014,Class I,Terminated,2014,98,4,allergen/undeclared
67299,F-1600-2014,Class I,Terminated,2014,98,4,allergen/undeclared
67299,F-1601-2014,Class I,Terminated,2014,98,4,allergen/undeclared
67300,F-1738-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1734-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1736-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1731-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1729-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1733-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1728-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67300,F-1735-2014,Class I,Terminated,2013,267,9,allergen/undeclared
67301,F-1445-2014,Class I,Terminated,2014,272,10,allergen/undeclared
